entity_id,name,label,description,doc_id,chunk_id,all_labels,source
ENT_000106,控制阀,Component,阀箱上的控制阀门；用于控制流体通断的阀门,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_26,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000107,控制面板,Component,安装试验按钮和指示灯的面板,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000108,操作键盘,Component,用于发出指令的标准键盘输入设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_5,,机舱微机监测报警系统说明书.md
ENT_000109,操作面板,Component,用于操作和显示的系统面板,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000110,操纵台,Component,系统操作控制台；人员进行操作的控制台面,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_26,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000111,操纵器,Component,遥控系统中的操纵装置,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000112,操纵器手柄,Component,遥控操纵器上的操作手柄,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000113,操纵手柄,Component,用于发出操纵指令的手柄,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_26,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000114,数据总线,Component,用于传输采集开关量数据的通信线路,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3,,机舱总线制监测报警使用说明书.md
ENT_000115,数据输出模块,Component,工业控制计算机系统中负责数据输出的组件,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8,,机舱微机监测报警系统说明书.md
ENT_000116,数据采集通讯模块,Component,负责 RS-232 与 RS-485 通讯方式转换的模块,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8,,机舱微机监测报警系统说明书.md
ENT_000117,旋钮,Component,膜式执行器上用于手动调节转速的部件；用于调节防止振动转速禁区的旋钮,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_22;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000118,日本 OMRON 公司 PLC 微机,Component,系统电控部分的主控单元部件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_0,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000119,显示单元,Component,受控系统控制的显示功能单元,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_5,,机舱微机监测报警系统说明书.md
ENT_000120,显示器,Component,显示单元的具体实现设备；系统显示单元组件,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_5;机舱微机监测报警系统说明书::chunk_9,,机舱微机监测报警系统说明书.md
ENT_000121,显示操作面板,Component,用于显示各种指示信息的操作面板,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000122,机旁控制单元,Component,机舱控制箱单元组合的本地控制部件；用于机旁控制的单元设备,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_14;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000123,机旁控制阀,Component,机旁操作面板上的控制阀门,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_15,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000124,机旁显示和控制单元,Component,机旁用于显示和控制操纵部位转换的单元,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000125,机旁显示箱,Component,安装在机旁用于显示和控制主机状态的箱体设备；安装在机旁用于显示和控制的面板箱体,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_22;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000126,机旁正车/空车/倒车三位置控制阀,Component,机旁控制时用于控制离合器合排脱排的阀门,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000127,机旁的显示控制板,Component,机舱控制箱单元组合的本地显示控制部件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_14,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000128,机械连杆,Component,膜片执行器的组成部件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000129,机舱控制箱,Component,安装在机舱的电气控制箱体；安装在机舱内的电气控制箱；安装在机舱内，组合显示控制板、辅车钟等单元的控制设备；机舱内的控制箱，含复位按钮指示灯；安装复位按钮和指示灯的控制箱；机舱内的控制箱体；安装在机舱的控制设备箱体,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_14;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_19;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_2;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_26;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_3,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000130,机舱监视台,Component,机舱内的监视控制台,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000131,机舱遥控专用低压气瓶,Component,机舱遥控系统专用的低压气瓶部件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_3,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000132,机舱阀箱,Component,位于机舱的阀门控制箱；机舱内的气动控制阀箱组件；气源处理装置输出连接的目标部件；机舱内包含控制电磁阀的阀箱,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_15;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_19;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_9,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000133,正倒车控制电磁阀,Component,控制主机正车与倒车动作的电磁阀；控制齿轮箱正倒车换向的电磁阀,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_15;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_19,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000134,正倒车控制阀,Component,机旁显示箱上用于控制主机正车或倒车的气动阀门,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_22,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000135,正倒车操纵阀,Component,机旁显示箱上用于控制齿轮箱合排和脱排的阀门,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_22,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000136,正车工作油压控制器,Component,齿轮箱正车工作油压的信号控制器,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000137,正车控制口,Component,换向控制阀的正车信号接口,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000138,气动逻辑阀箱 LU,Component,包含遥控部分气源逻辑的气动阀箱,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_19,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000139,气压转速设定机构,Component,调速器中用于设定转速的气压机构,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000140,气容,Component,储存气体的容器,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000141,气源处理装置,Component,处理遥控系统气源的装置部件；为本系统提供清洁、稳定气源的部件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_3,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000142,气源装置,Component,提供控制空气压力的气源设备,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000143,气瓶,Component,储存气体的容器,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000144,油压传感器,Component,齿轮箱自带用于检测油压信号的传感器,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_17,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000145,油雾气,Component,气源净化组件之一,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000146,测速传感器,Component,用于测量转速的传感器，如磁电式,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4,,机舱微机监测报警系统说明书.md
ENT_000147,测速探头,Component,用于检测旋转部件转速的传感器,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_13,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000148,测速齿盘,Component,尾轴上用于磁感应测速的旋转部件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_13,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000149,消音按钮,Component,用于消除声响报警信号的按钮；报警消音按钮；用于消除报警声音的按钮,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_26,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000150,消音键,Component,用于确认或复位报警声响的按键,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1,,机舱总线制监测报警使用说明书.md
ENT_000151,液位变送器,Component,将液位信号转换为标准电信号的组件,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4,,机舱微机监测报警系统说明书.md
ENT_000152,液压杠杆调速器,Component,膜片执行器的组成部件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000153,液压离合器,Component,用于实现齿轮箱脱排和换向的液压执行部件；用于主机与齿轮箱合排脱排的离合器,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000154,液压调速器气动执行器,Component,机旁控制时用于转速设定的执行器,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000155,滞燃的帆布,Component,安装后用于保护装置的帆布,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000156,热电偶,Component,用于高温测量的传感器组件，常见 K 型、E 型等,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4,,机舱微机监测报警系统说明书.md
ENT_000157,热电阻,Component,用于温度测量的传感器组件，常见型号 Pt100,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4,,机舱微机监测报警系统说明书.md
ENT_000158,热释传感器自动复位单元,Component,传感器自动复位功能部件，涉及传感器检修,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000159,电/气转换器 (I/P),Component,将电信号转换为气信号的转换装置,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_15,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000160,电子存储器,Component,硬件存储组件，用于存储报警时的当前参数,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_2,,机舱微机监测报警系统说明书.md
ENT_000161,电源,Component,设备供电模块，故障高发区，需检查电压及纹波；为系统供电的电源组件；为产品系统供电的电源设备,机舱微机监测报警系统说明书;柴油机智能延伸检测单元说明书,机舱微机监测报警系统说明书::chunk_3;机舱微机监测报警系统说明书::chunk_5;柴油机智能延伸检测单元说明书::chunk_4,Component;Equipment,机舱微机监测报警系统说明书.md
ENT_000162,电源单元,Component,系统供电模块，常见故障源部件,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000163,电源指示灯,Component,电源状态指示灯,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000164,电源接线模块,Component,电源单元内部接线子模块，涉及线路连接检查,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000165,电源转换开关,Component,操纵台电源切换开关,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000166,磁电式传感器,Component,测速传感器的一种具体实现类型,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4,,机舱微机监测报警系统说明书.md
ENT_000167,空气过滤器,Component,气源系统中的过滤组件，用于净化压缩空气,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_6,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000168,空车灯,Component,指示主机空车状态的指示灯,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000169,管路接头,Component,管路连接接头,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000170,精密压力阀,Component,操纵器内用于调节起始输出压力的阀门,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000171,紧急停车按钮,Component,用于紧急情况下立即停车的按钮；用于触发应急停车命令的按钮,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000172,组合灯扳,Component,集成指示灯的控制面板,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000173,继电器,Component,用于控制齿轮箱合排信号的电气元件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000174,联络指示灯,Component,指示联络状态的指示灯,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000175,联络灯,Component,操纵台上指示联络状态的灯,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000176,联络监视室按钮,Component,遥控台上用于联络监视室的按钮,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000177,联络驾驶室按钮,Component,机舱监视台上用于联络驾驶室的按钮,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000178,膜式执行器,Component,推动调速器输入端的执行部件；用于控制主机转速的气动执行机构,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_22;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000179,膜片执行器,Component,主机遥控装置的调速执行元件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000180,膜片执行器连杆,Component,连接膜片执行器的连杆,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000181,膜片执行机构,Component,驱动主机调速器的执行机构,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000182,膜片气缸,Component,膜片执行器的组成部件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000183,船用双芯通讯双绞屏蔽电缆,Component,RS-485 总线建议使用的电缆类型,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_6,,机舱总线制监测报警使用说明书.md
ENT_000184,蓄电池 DC24V 电源,Component,提供直流 24V 备用电力的蓄电池组,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_15,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000185,虑气阀,Component,气源净化组件之一，用于过滤,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000186,蜂鸣器,Component,发出声响报警信号的器件；系统内部发出声响报警的器件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书;机舱总线制监测报警使用说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20;机舱总线制监测报警使用说明书::chunk_1,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000187,螺旋桨尾轴,Component,连接主机与螺旋桨的传动轴,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000188,试灯按钮,Component,ICP 板上用于测试指示灯功能的按钮；指示灯测试按钮,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_11;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000189,试验按钮,Component,用于检查控制面板指示灯及蜂鸣器完好情况的按钮；用于检测系统工作状态是否正常的按钮,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书;机舱总线制监测报警使用说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20;机舱总线制监测报警使用说明书::chunk_1,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000190,调光旋钮,Component,指示灯亮度调节旋钮,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000191,调节旋钮,Component,调速器气动执行器上用于人工调整转速设定的旋钮；安装在气动执行器上用于手动转速设定的旋钮,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000192,调速器,Component,接收遥控系统转速信号以控制主机转速的关键部件；调节主机转速的装置,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_5,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000193,调速器气动执行器,Component,调速器上用于人工调节转速设定的气动执行部件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000194,调速回路,Component,控制主机转速的电路或气路回路,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_26,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000195,越控按钮,Component,用于解除故障降速或停车限制的按钮,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000196,轨迹球,Component,操作单元上的定位输入组件,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_5,,机舱微机监测报警系统说明书.md
ENT_000197,转速测量显示单元（SM）,Component,用于测量和显示转速的单元；用于测量和显示主机及尾轴转速的单元,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_13;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_9,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000198,辅车钟单元（ATE）,Component,辅助车钟通信单元；用于遥控控制站、中央集控站和机旁之间联系的标准配套单元；机舱控制箱单元组合的辅车钟部件；用于操纵部位转换联系和应答确认的辅车钟部件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_12;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_14;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_9,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
